time,BTC_drr,ETH_drr,BNB_drr,XRP_drr,ADA_drr,total_drr,asset,max_asset,dd,mdd
2020-09-30 09:00:00,1.0,0.9854049095104389,1.0,0.9877897350993377,1.0,0.9946389289219553,4.062355437705818,4.191140938653464,-0.030728029153088365,-0.15692591248636978
2020-10-01 09:00:00,0.9828878599885696,0.9711487088156721,1.0,0.9775005113520147,0.9431402732345584,0.9749354706781629,3.9605344107217166,4.191140938653464,-0.05502237488721562,-0.15692591248636978
2020-10-02 09:00:00,1.0,0.9839610897194637,0.9491662085394906,0.995295124037639,1.0001614987080103,0.9857167842009208,3.9039652430536993,4.191140938653464,-0.06851969423200288,-0.15692591248636978
2020-10-03 09:00:00,1.0,1.0,1.0,1.0,1.0,1.0,3.9039652430536993,4.191140938653464,-0.06851969423200288,-0.15692591248636978
2020-10-04 09:00:00,1.0,1.0080130498239992,1.007058905348077,1.0,1.0208640674394098,1.0071872045222974,3.932023839703467,4.191140938653464,-0.061824954765956175,-0.15692591248636978
2020-10-05 09:00:00,1.003240881996175,1.0,1.0,1.0,1.0,1.000648176399235,3.934572484757592,4.191140938653464,-0.06121685184328418,-0.15692591248636978
2020-10-06 09:00:00,1.0,1.0253779539116394,1.0133997905154042,0.9644330909805463,1.0278794402583424,1.0062180551331863,3.9590378733933327,4.191140938653464,-0.05537944646993953,-0.15692591248636978
2020-10-07 09:00:00,1.0,1.0,0.9705967397983155,1.0,1.0,0.9941193479596631,3.9357561492453907,4.191140938653464,-0.06093443125540032,-0.15692591248636978
2020-10-08 09:00:00,0.9874409210053418,0.9692005998385052,0.9814051826954353,1.0,0.94641188077682,0.9768917168632205,3.8448075817913074,4.191140938653464,-0.08263462430195134,-0.15692591248636978
2020-10-09 09:00:00,1.0,1.011625490168909,1.0017299816410112,1.0,1.0121396812709196,1.005099030616168,3.8644123733641362,4.191140938653464,-0.07795695016505455,-0.15692591248636978
2020-10-10 09:00:00,1.008802062120855,0.9870323525495941,0.981178424385012,0.990257209664848,0.9979081487116098,0.9930356394863837,3.837499212422749,4.191140938653464,-0.08437839037317929,-0.15692591248636978
2020-10-11 09:00:00,1.0,0.9913020454094128,1.0,0.9893472787139261,1.0,0.9961298648246679,3.8226475717354425,4.191140938653464,-0.08792196977189026,-0.15692591248636978
2020-10-12 09:00:00,1.0063090904489151,1.0206516145207902,1.0583805444244854,0.9918667699457785,1.0049107347744275,1.0164237508228795,3.885429782937311,4.191140938653464,-0.07294222747240109,-0.15692591248636978
2020-10-13 09:00:00,1.0,1.0,1.0,1.0,1.0,1.0,3.885429782937311,4.191140938653464,-0.07294222747240109,-0.15692591248636978
2020-10-14 09:00:00,0.9780017252190301,0.987881188118812,1.0,1.0,0.9879596789247713,0.9907685184525226,3.849561509592106,4.191140938653464,-0.08150034419293506,-0.15692591248636978
2020-10-15 09:00:00,0.9766704438329032,0.9836347747795461,0.99939333950637,1.0,1.0,0.991939711623764,3.8185329337027354,4.191140938653464,-0.0889037162922135,-0.15692591248636978
2020-10-16 09:00:00,1.0,1.0155168167264168,1.0,1.007906783187682,1.0074361926693534,1.0061719585166906,3.8421007605641657,4.191140938653464,-0.08328046782445797,-0.15692591248636978
2020-10-17 09:00:00,1.0,1.0,1.0,1.0,0.9918539325842696,0.9983707865168538,3.8358411582014487,4.191140938653464,-0.08477399964654175,-0.15692591248636978
